STATE,CZ_TYPE,EVENT_TYPE,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,MAGNITUDE_TYPE,MAGNITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR,BEGIN_MONTH,BEGIN_DAY,BEGIN_TIME,END_MONTH,END_DAY,END_TIME,DURATION_DAYS,DURATION_HOURS,DURATION_MINUTES,TOTAL_DURATION_HR,DISTANCE_COVERED(KM),BEGIN_HOUR,BEGIN_MINUTE,END_HOUR,END_MINUTE
ILLINOIS,C,Thunderstorm Wind,2011-04-19 20:32:00,CST-6,19-APR-11 20:32:00,0,0,0,0,150000.0,0.0,3.0,N,3.0,N,EG,104.0,38.0106,-88.0963,38.0106,-88.0963,2011,4,19,20:32:00,4,19,20:32:00,0,0,0,0.0,0.0,20,32,20,32
ILLINOIS,C,Thunderstorm Wind,2011-04-19 20:34:00,CST-6,19-APR-11 20:44:00,0,0,0,0,1000000.0,0.0,1.0,WSW,5.0,ENE,EG,78.0,38.5159,-88.1406,38.5568,-87.9414,2011,4,19,20:34:00,4,19,20:44:00,0,0,10,0.2,19.574593072741802,20,34,20,44
INDIANA,C,Thunderstorm Wind,2011-04-19 20:38:00,CST-6,19-APR-11 20:42:00,1,0,0,0,750000.0,0.0,0.0,S,0.0,N,EG,78.0,38.1957,-87.921,38.17,-87.78,2011,4,19,20:38:00,4,19,20:42:00,0,0,4,0.1,13.589022990233975,20,38,20,42
INDIANA,C,Thunderstorm Wind,2011-04-19 20:38:00,CST-6,19-APR-11 20:38:00,0,0,0,0,150000.0,0.0,0.0,N,0.0,N,EG,70.0,37.93,-87.9,37.93,-87.9,2011,4,19,20:38:00,4,19,20:38:00,0,0,0,0.0,0.0,20,38,20,38
INDIANA,C,Thunderstorm Wind,2011-04-19 20:50:00,CST-6,19-APR-11 21:00:00,0,0,0,0,80000.0,0.0,0.0,N,1.0,N,EG,78.0,38.27,-87.68,38.36,-87.57,2011,4,19,20:50:00,4,19,21:00:00,0,0,10,0.2,22.203936846032015,20,50,21,0
INDIANA,C,Thunderstorm Wind,2011-04-19 20:52:00,CST-6,19-APR-11 20:59:00,0,0,0,0,100000.0,0.0,1.0,E,0.0,WSW,MG,66.0,37.98,-87.54,38.0481,-87.5363,2011,4,19,20:52:00,4,19,20:59:00,0,0,7,0.1,15.152972777965116,20,52,20,59
MISSOURI,C,Thunderstorm Wind,2011-04-19 20:55:00,CST-6,19-APR-11 20:58:00,0,0,0,0,150000.0,0.0,0.0,N,0.0,N,EG,65.0,36.62,-89.82,36.77,-89.58,2011,4,19,20:55:00,4,19,20:58:00,0,0,3,0.0,39.644143426833615,20,55,20,58
INDIANA,C,Thunderstorm Wind,2011-04-19 21:00:00,EST-5,19-APR-11 21:00:00,0,0,0,0,300000.0,0.0,2.0,W,2.0,W,EG,70.0,40.1264,-86.5179,40.1264,-86.5179,2011,4,19,21:00:00,4,19,21:00:00,0,0,0,0.0,0.0,21,0,21,0
INDIANA,C,Thunderstorm Wind,2011-04-19 21:12:00,CST-6,19-APR-11 21:15:00,0,0,0,0,60000.0,0.0,1.0,N,3.0,NE,EG,70.0,37.9145,-87.22,37.9561,-87.0852,2011,4,19,21:12:00,4,19,21:15:00,0,0,3,0.0,15.016295236005929,21,12,21,15
TENNESSEE,C,Thunderstorm Wind,2011-04-19 21:52:00,CST-6,19-APR-11 22:05:00,0,0,0,0,2470000.0,0.0,0.0,N,1.0,ENE,EG,65.0,35.22,-90.05,35.3242,-89.759,2011,4,19,21:52:00,4,19,22:05:00,0,0,13,0.2,35.151765114340016,21,52,22,5
TEXAS,C,Hail,2011-04-19 21:55:00,CST-6,19-APR-11 21:55:00,0,0,0,0,250000.0,0.0,0.0,N,0.0,N,HA,2.5,33.62,-95.05,33.62,-95.05,2011,4,19,21:55:00,4,19,21:55:00,0,0,0,0.0,0.0,21,55,21,55
TENNESSEE,C,Thunderstorm Wind,2011-04-19 22:00:00,CST-6,19-APR-11 22:25:00,0,0,0,0,4930000.0,0.0,1.0,NNW,1.0,NW,EG,65.0,35.9637,-89.6759,36.0881,-89.2447,2011,4,19,22:00:00,4,19,22:25:00,0,0,25,0.4,47.64955109996691,22,0,22,25
TENNESSEE,C,Thunderstorm Wind,2011-04-19 22:00:00,CST-6,19-APR-11 22:08:00,0,0,0,0,1660000.0,0.0,0.0,N,0.0,N,EG,65.0,35.43,-89.78,35.48,-89.73,2011,4,19,22:00:00,4,19,22:08:00,0,0,8,0.1,12.010152455497794,22,0,22,8
TENNESSEE,C,Thunderstorm Wind,2011-04-19 22:20:00,CST-6,19-APR-11 22:30:00,0,0,0,0,95000.0,0.0,5.0,W,5.0,E,EG,61.0,35.78,-89.2092,35.78,-89.0308,2011,4,19,22:20:00,4,19,22:30:00,0,0,10,0.2,16.098314204985293,22,20,22,30
OHIO,C,Thunderstorm Wind,2011-04-19 22:25:00,EST-5,19-APR-11 22:27:00,0,0,0,0,90000.0,0.0,0.0,N,0.0,N,EG,60.0,40.63,-84.77,40.63,-84.77,2011,4,19,22:25:00,4,19,22:27:00,0,0,2,0.0,0.0,22,25,22,27
TENNESSEE,C,Thunderstorm Wind,2011-04-19 22:30:00,CST-6,19-APR-11 22:50:00,2,0,0,0,3560000.0,0.0,1.0,WNW,1.0,NE,EG,70.0,35.9293,-89.0387,35.9459,-88.7132,2011,4,19,22:30:00,4,19,22:50:00,0,0,20,0.3,29.54554547354377,22,30,22,50
TENNESSEE,C,Thunderstorm Wind,2011-04-19 22:40:00,CST-6,19-APR-11 23:00:00,0,0,0,0,557500.0,0.0,0.0,N,5.0,N,EG,61.0,36.23,-88.83,36.2924,-88.62,2011,4,19,22:40:00,4,19,23:00:00,0,0,20,0.3,23.397263287484755,22,40,23,0
TENNESSEE,C,Thunderstorm Wind,2011-04-19 22:40:00,CST-6,19-APR-11 22:50:00,0,0,0,0,643900.0,0.0,0.0,N,8.0,E,EG,65.0,35.62,-88.98,35.62,-88.6876,2011,4,19,22:40:00,4,19,22:50:00,0,0,10,0.2,26.438346429053468,22,40,22,50
TENNESSEE,C,Thunderstorm Wind,2011-04-19 22:50:00,CST-6,19-APR-11 23:10:00,0,0,0,0,1210000.0,0.0,0.0,N,0.0,N,EG,61.0,35.97,-88.67,36.03,-88.28,2011,4,19,22:50:00,4,19,23:10:00,0,0,20,0.3,37.54738292232082,22,50,23,10
TENNESSEE,C,Thunderstorm Wind,2011-04-19 23:00:00,CST-6,19-APR-11 23:20:00,0,0,0,0,685000.0,0.0,10.0,W,10.0,E,EG,52.0,36.3,-88.4996,36.3,-88.1404,2011,4,19,23:00:00,4,19,23:20:00,0,0,20,0.3,32.199843538522174,23,0,23,20
KENTUCKY,C,Thunderstorm Wind,2011-04-19 23:00:00,CST-6,19-APR-11 23:20:00,0,0,0,0,300000.0,0.0,1.0,NNW,1.0,SSW,EG,61.0,36.6155,-88.4406,36.5803,-88.0774,2011,4,19,23:00:00,4,19,23:20:00,0,0,20,0.3,33.365524129399354,23,0,23,20
TENNESSEE,C,Thunderstorm Wind,2011-04-19 23:00:00,CST-6,19-APR-11 23:15:00,0,0,0,0,676000.0,0.0,7.0,W,7.0,E,EG,61.0,35.65,-88.5247,35.65,-88.2753,2011,4,19,23:00:00,4,19,23:15:00,0,0,15,0.2,22.541894009218034,23,0,23,15
KENTUCKY,C,Thunderstorm Wind,2011-04-19 23:45:00,CST-6,19-APR-11 23:49:00,0,0,0,0,150000.0,0.0,0.0,N,0.0,N,MG,62.0,36.67,-87.65,36.78,-87.35,2011,4,19,23:45:00,4,19,23:49:00,0,0,4,0.1,36.251089382832106,23,45,23,49
KENTUCKY,C,Thunderstorm Wind,2011-04-20 00:14:00,EST-5,20-APR-11 00:15:00,0,0,0,0,150000.0,0.0,4.0,SSW,4.0,SSW,EG,87.0,38.9665,-84.6485,38.9665,-84.6485,2011,4,20,00:14:00,4,20,00:15:00,0,0,1,0.0,0.0,0,14,0,15
OHIO,C,Thunderstorm Wind,2011-04-20 01:30:00,EST-5,20-APR-11 01:34:00,0,0,0,0,60000.0,0.0,2.0,WSW,1.0,S,EG,70.0,39.8389,-82.6348,39.8355,-82.6,2011,4,20,01:30:00,4,20,01:34:00,0,0,4,0.1,3.0669889183547463,1,30,1,34
OHIO,C,Thunderstorm Wind,2011-04-20 01:35:00,EST-5,20-APR-11 01:39:00,0,0,0,0,60000.0,0.0,4.0,S,4.0,SSE,EG,60.0,39.7921,-82.88,39.7965,-82.8512,2011,4,20,01:35:00,4,20,01:39:00,0,0,4,0.1,2.6488259853575347,1,35,1,39
OHIO,C,Thunderstorm Wind,2011-04-20 02:00:00,EST-5,20-APR-11 02:00:00,0,0,0,0,175000.0,0.0,1.0,S,0.0,WSW,EG,61.0,39.8339,-82.416,39.8464,-82.3776,2011,4,20,02:00:00,4,20,02:00:00,0,0,0,0.0,4.299801665500257,2,0,2,0
OHIO,C,Thunderstorm Wind,2011-04-20 02:15:00,EST-5,20-APR-11 02:18:00,0,0,0,0,1000000.0,0.0,1.0,SE,1.0,ESE,EG,65.0,39.86,-81.91,39.86,-81.9,2011,4,20,02:15:00,4,20,02:18:00,0,0,3,0.0,0.8538144158733797,2,15,2,18
OHIO,C,Thunderstorm Wind,2011-04-20 02:15:00,EST-5,20-APR-11 02:17:00,0,0,0,0,75000.0,0.0,1.0,S,1.0,NNW,EG,50.0,40.26,-81.85,40.2774,-81.752,2011,4,20,02:15:00,4,20,02:17:00,0,0,2,0.0,9.173937295044244,2,15,2,17
OHIO,C,Thunderstorm Wind,2011-04-20 02:20:00,EST-5,20-APR-11 02:21:00,0,0,0,0,250000.0,0.0,1.0,WSW,1.0,SW,EG,78.0,40.31,-81.59,40.31,-81.58,2011,4,20,02:20:00,4,20,02:21:00,0,0,1,0.0,0.8481891348105967,2,20,2,21
KENTUCKY,C,Thunderstorm Wind,2011-04-20 02:22:00,EST-5,20-APR-11 02:22:00,0,0,0,0,80000.0,0.0,1.0,SSW,1.0,SSW,EG,55.0,38.5729,-82.8323,38.5729,-82.8323,2011,4,20,02:22:00,4,20,02:22:00,0,0,0,0.0,0.0,2,22,2,22
OHIO,C,Thunderstorm Wind,2011-04-20 02:30:00,EST-5,20-APR-11 02:30:00,0,0,0,0,75000.0,0.0,1.0,SE,1.0,SE,EG,50.0,40.49,-81.44,40.49,-81.44,2011,4,20,02:30:00,4,20,02:30:00,0,0,0,0.0,0.0,2,30,2,30
ALABAMA,C,Thunderstorm Wind,2011-04-20 03:30:00,CST-6,20-APR-11 03:32:00,0,0,0,0,100000.0,0.0,1.0,W,1.0,E,EG,65.0,34.27,-87.83,34.2686,-87.8092,2011,4,20,03:30:00,4,20,03:32:00,0,0,2,0.0,1.9371432551960608,3,30,3,32
PENNSYLVANIA,C,Thunderstorm Wind,2011-04-20 03:45:00,EST-5,20-APR-11 03:45:00,0,0,0,0,75000.0,0.0,1.0,ESE,1.0,ESE,EG,50.0,40.86,-79.9,40.86,-79.9,2011,4,20,03:45:00,4,20,03:45:00,0,0,0,0.0,0.0,3,45,3,45
ALABAMA,C,Thunderstorm Wind,2011-04-20 04:57:00,CST-6,20-APR-11 05:01:00,0,0,0,0,75000.0,0.0,3.0,S,3.0,SSE,EG,65.0,33.8848,-86.4471,33.888000000000005,-86.3984,2011,4,20,04:57:00,4,20,05:01:00,0,0,4,0.1,4.5528026418255845,4,57,5,1
MISSISSIPPI,C,Hail,2011-04-20 15:00:00,CST-6,20-APR-11 15:50:00,0,0,0,0,300000.0,0.0,3.0,S,2.0,WNW,HA,2.75,33.5035,-89.0828,33.4363,-88.8828,2011,4,20,15:00:00,4,20,15:50:00,0,0,50,0.8,23.829502306967374,15,0,15,50
MISSISSIPPI,C,Hail,2011-04-20 17:21:00,CST-6,20-APR-11 18:02:00,0,0,0,0,300000.0,0.0,3.0,W,1.0,NNE,HA,2.5,33.5856,-89.7777,33.637,-89.5777,2011,4,20,17:21:00,4,20,18:02:00,0,0,41,0.7,21.771198231540225,17,21,18,2
MISSISSIPPI,C,Thunderstorm Wind,2011-04-20 18:05:00,CST-6,20-APR-11 18:07:00,0,0,0,0,300000.0,0.0,0.0,N,1.0,ENE,EG,65.0,33.33,-89.75,33.3399,-89.7291,2011,4,20,18:05:00,4,20,18:07:00,0,0,2,0.0,2.9364243813019297,18,5,18,7
MISSISSIPPI,C,Thunderstorm Wind,2011-04-20 18:35:00,CST-6,20-APR-11 18:40:00,0,0,0,0,250000.0,0.0,1.0,E,2.0,E,EG,73.0,33.78,-89.81,33.7769,-89.7504,2011,4,20,18:35:00,4,20,18:40:00,0,0,5,0.1,5.553217169782847,18,35,18,40
MISSISSIPPI,C,Thunderstorm Wind,2011-04-20 19:50:00,CST-6,20-APR-11 19:58:00,0,0,0,0,75000.0,0.0,1.0,ENE,2.0,E,EG,62.0,33.59,-88.83,33.6061,-88.6116,2011,4,20,19:50:00,4,20,19:58:00,0,0,8,0.1,20.54881167383285,19,50,19,58
MISSISSIPPI,C,Thunderstorm Wind,2011-04-20 19:51:00,CST-6,20-APR-11 19:51:00,0,0,0,0,60000.0,0.0,1.0,S,1.0,S,EG,55.0,33.34,-89.05,33.34,-89.05,2011,4,20,19:51:00,4,20,19:51:00,0,0,0,0.0,0.0,19,51,19,51
UTAH,C,Thunderstorm Wind,2011-04-21 12:20:00,MST-7,21-APR-11 12:45:00,0,0,0,0,60000.0,0.0,0.0,N,0.0,N,MG,67.0,41.32,-112.0,41.27,-111.77,2011,4,21,12:20:00,4,21,12:45:00,0,0,25,0.4,22.20733887366005,12,20,12,45
ARKANSAS,C,Hail,2011-04-21 13:00:00,CST-6,21-APR-11 13:00:00,0,0,0,0,100000.0,0.0,0.0,N,0.0,N,HA,2.75,36.07,-94.17,36.07,-94.17,2011,4,21,13:00:00,4,21,13:00:00,0,0,0,0.0,0.0,13,0,13,0
ILLINOIS,C,Thunderstorm Wind,2011-04-22 12:05:00,CST-6,22-APR-11 12:10:00,1,0,0,0,120000.0,0.0,5.0,SW,5.0,SW,EG,61.0,38.8667,-88.2803,38.8667,-88.2803,2011,4,22,12:05:00,4,22,12:10:00,0,0,5,0.1,0.0,12,5,12,10
MISSOURI,C,Thunderstorm Wind,2011-04-23 12:34:00,CST-6,23-APR-11 12:34:00,0,0,0,0,100000.0,0.0,0.0,N,0.0,N,EG,61.0,36.78,-89.93,36.78,-89.93,2011,4,23,12:34:00,4,23,12:34:00,0,0,0,0.0,0.0,12,34,12,34
MISSOURI,C,Thunderstorm Wind,2011-04-23 13:10:00,CST-6,23-APR-11 13:10:00,0,0,0,0,80000.0,0.0,1.0,W,2.0,SSE,EG,65.0,36.92,-89.3481,36.8951,-89.3194,2011,4,23,13:10:00,4,23,13:10:00,0,0,0,0.0,6.099089780221343,13,10,13,10
OHIO,C,Thunderstorm Wind,2011-04-23 16:15:00,EST-5,23-APR-11 16:15:00,0,0,0,0,75000.0,0.0,1.0,ENE,1.0,ENE,EG,50.0,38.6078,-82.615,38.6078,-82.615,2011,4,23,16:15:00,4,23,16:15:00,0,0,0,0.0,0.0,16,15,16,15
TEXAS,C,Hail,2011-04-23 16:52:00,CST-6,23-APR-11 17:15:00,0,0,0,0,75000.0,0.0,0.0,N,0.0,N,HA,2.75,33.65,-97.23,33.65,-97.23,2011,4,23,16:52:00,4,23,17:15:00,0,0,23,0.4,0.0,16,52,17,15
TEXAS,C,Hail,2011-04-24 15:45:00,CST-6,24-APR-11 15:45:00,0,0,0,0,150000.0,0.0,1.0,S,1.0,S,HA,4.5,32.43,-99.73,32.43,-99.73,2011,4,24,15:45:00,4,24,15:45:00,0,0,0,0.0,0.0,15,45,15,45
ARKANSAS,C,Thunderstorm Wind,2011-04-24 21:27:00,CST-6,24-APR-11 21:27:00,0,0,0,0,60000.0,0.0,2.0,SW,2.0,SW,EG,52.0,34.2748,-94.3508,34.2748,-94.3508,2011,4,24,21:27:00,4,24,21:27:00,0,0,0,0.0,0.0,21,27,21,27
TEXAS,C,Hail,2011-04-24 22:41:00,CST-6,24-APR-11 22:41:00,0,0,0,0,60000.0,0.0,1.0,SE,1.0,SE,HA,2.0,32.74,-97.67,32.74,-97.67,2011,4,24,22:41:00,4,24,22:41:00,0,0,0,0.0,0.0,22,41,22,41
PENNSYLVANIA,C,Thunderstorm Wind,2011-04-25 13:52:00,EST-5,25-APR-11 13:52:00,0,0,0,0,75000.0,0.0,1.0,S,1.0,S,EG,50.0,41.04,-79.08,41.04,-79.08,2011,4,25,13:52:00,4,25,13:52:00,0,0,0,0.0,0.0,13,52,13,52
PENNSYLVANIA,C,Thunderstorm Wind,2011-04-25 13:55:00,EST-5,25-APR-11 13:55:00,0,0,0,0,75000.0,0.0,1.0,S,1.0,S,EG,50.0,40.99,-79.17,40.99,-79.17,2011,4,25,13:55:00,4,25,13:55:00,0,0,0,0.0,0.0,13,55,13,55
PENNSYLVANIA,C,Thunderstorm Wind,2011-04-25 13:57:00,EST-5,25-APR-11 13:57:00,0,0,0,0,100000.0,0.0,2.0,N,2.0,N,EG,50.0,41.01,-79.03,41.01,-79.03,2011,4,25,13:57:00,4,25,13:57:00,0,0,0,0.0,0.0,13,57,13,57
OHIO,C,Thunderstorm Wind,2011-04-25 15:33:00,EST-5,25-APR-11 15:33:00,0,0,0,0,75000.0,0.0,1.0,SSW,1.0,SSW,EG,50.0,39.7027,-82.2083,39.7027,-82.2083,2011,4,25,15:33:00,4,25,15:33:00,0,0,0,0.0,0.0,15,33,15,33
TEXAS,C,Thunderstorm Wind,2011-04-25 16:28:00,CST-6,25-APR-11 16:28:00,0,0,0,0,75000.0,0.0,0.0,N,0.0,N,EG,87.0,32.27,-96.7,32.27,-96.7,2011,4,25,16:28:00,4,25,16:28:00,0,0,0,0.0,0.0,16,28,16,28
PENNSYLVANIA,C,Thunderstorm Wind,2011-04-25 17:38:00,EST-5,25-APR-11 17:38:00,0,0,0,0,75000.0,0.0,1.0,E,1.0,E,EG,50.0,40.92,-79.46,40.92,-79.46,2011,4,25,17:38:00,4,25,17:38:00,0,0,0,0.0,0.0,17,38,17,38
PENNSYLVANIA,C,Thunderstorm Wind,2011-04-25 18:00:00,EST-5,25-APR-11 18:00:00,0,0,0,0,100000.0,0.0,1.0,E,1.0,E,EG,50.0,40.92,-79.46,40.92,-79.46,2011,4,25,18:00:00,4,25,18:00:00,0,0,0,0.0,0.0,18,0,18,0
TEXAS,C,Thunderstorm Wind,2011-04-25 18:15:00,CST-6,25-APR-11 18:15:00,0,0,0,0,250000.0,0.0,3.0,SW,3.0,SW,EG,60.0,33.07,-95.18,33.07,-95.18,2011,4,25,18:15:00,4,25,18:15:00,0,0,0,0.0,0.0,18,15,18,15
ARKANSAS,C,Thunderstorm Wind,2011-04-25 18:18:00,CST-6,25-APR-11 18:18:00,0,0,0,0,75000.0,0.0,0.0,N,0.0,N,EG,52.0,34.97,-92.02,34.97,-92.02,2011,4,25,18:18:00,4,25,18:18:00,0,0,0,0.0,0.0,18,18,18,18
GEORGIA,C,Thunderstorm Wind,2011-04-25 18:28:00,EST-5,25-APR-11 18:32:00,2,0,0,0,350000.0,0.0,3.0,SW,4.0,NNE,EG,56.0,32.5224,-84.9028,32.5535,-84.9737,2011,4,25,18:28:00,4,25,18:32:00,0,0,4,0.1,9.595104451816963,18,28,18,32
TEXAS,C,Hail,2011-04-25 18:31:00,CST-6,25-APR-11 18:31:00,0,0,0,0,80000.0,0.0,0.0,N,0.0,N,HA,2.5,31.72,-96.17,31.72,-96.17,2011,4,25,18:31:00,4,25,18:31:00,0,0,0,0.0,0.0,18,31,18,31
ARKANSAS,C,Thunderstorm Wind,2011-04-25 18:52:00,CST-6,25-APR-11 18:52:00,0,0,0,0,75000.0,0.0,1.0,ESE,1.0,ESE,EG,52.0,34.94,-92.18,34.94,-92.18,2011,4,25,18:52:00,4,25,18:52:00,0,0,0,0.0,0.0,18,52,18,52
TEXAS,C,Thunderstorm Wind,2011-04-25 18:56:00,CST-6,25-APR-11 18:56:00,0,0,0,0,250000.0,0.0,0.0,N,0.0,N,EG,60.0,33.07,-94.97,33.07,-94.97,2011,4,25,18:56:00,4,25,18:56:00,0,0,0,0.0,0.0,18,56,18,56
ARKANSAS,C,Thunderstorm Wind,2011-04-25 19:00:00,CST-6,25-APR-11 19:00:00,0,0,0,0,75000.0,0.0,0.0,N,0.0,N,EG,65.0,34.97,-92.02,34.97,-92.02,2011,4,25,19:00:00,4,25,19:00:00,0,0,0,0.0,0.0,19,0,19,0
ARKANSAS,C,Thunderstorm Wind,2011-04-25 19:05:00,CST-6,25-APR-11 19:08:00,0,0,0,0,200000.0,0.0,0.0,ENE,0.0,ENE,EG,61.0,34.78,-91.92,34.78,-91.92,2011,4,25,19:05:00,4,25,19:08:00,0,0,3,0.0,0.0,19,5,19,8
TEXAS,C,Thunderstorm Wind,2011-04-25 20:35:00,CST-6,25-APR-11 20:35:00,0,0,0,0,250000.0,0.0,3.0,W,3.0,W,EG,78.0,31.47,-94.9309,31.47,-94.9309,2011,4,25,20:35:00,4,25,20:35:00,0,0,0,0.0,0.0,20,35,20,35
TENNESSEE,C,Thunderstorm Wind,2011-04-25 22:40:00,CST-6,25-APR-11 22:45:00,2,0,0,0,1000000.0,0.0,0.0,N,0.0,N,EG,50.0,36.23,-88.83,36.35,-88.85,2011,4,25,22:40:00,4,25,22:45:00,0,0,5,0.1,26.75531275195127,22,40,22,45
TENNESSEE,C,Thunderstorm Wind,2011-04-25 22:45:00,CST-6,25-APR-11 23:10:00,0,0,0,0,1400000.0,0.0,0.0,N,0.0,N,EG,65.0,35.98,-88.58,36.12,-88.27,2011,4,25,22:45:00,4,25,23:10:00,0,0,25,0.4,41.79912043393501,22,45,23,10
TENNESSEE,C,Thunderstorm Wind,2011-04-25 23:00:00,CST-6,25-APR-11 23:20:00,1,0,0,0,1500000.0,0.0,0.0,N,2.0,SSE,EG,56.0,36.2,-88.42,36.311,-88.2566,2011,4,25,23:00:00,4,25,23:20:00,0,0,20,0.3,28.714904280421663,23,0,23,20
TENNESSEE,C,Thunderstorm Wind,2011-04-25 23:10:00,CST-6,25-APR-11 23:25:00,0,0,0,0,250000.0,50000.0,3.0,NW,1.0,ENE,EG,85.0,36.0596,-88.2022,36.2345,-88.0588,2011,4,25,23:10:00,4,25,23:25:00,0,0,15,0.2,40.98466371389922,23,10,23,25
KENTUCKY,C,Thunderstorm Wind,2011-04-25 23:15:00,CST-6,25-APR-11 23:30:00,0,0,0,0,2000000.0,0.0,1.0,SW,0.0,N,MG,88.0,36.61,-88.33,36.5,-88.32,2011,4,25,23:15:00,4,25,23:30:00,0,0,15,0.2,24.486869941187983,23,15,23,30
KENTUCKY,C,Thunderstorm Wind,2011-04-25 23:36:00,CST-6,25-APR-11 23:36:00,0,0,0,0,100000.0,0.0,3.0,SSW,3.0,SSW,EG,70.0,36.7368,-88.0492,36.7368,-88.0492,2011,4,25,23:36:00,4,25,23:36:00,0,0,0,0.0,0.0,23,36,23,36
KENTUCKY,C,Thunderstorm Wind,2011-04-25 23:45:00,CST-6,25-APR-11 23:45:00,0,0,0,0,200000.0,0.0,0.0,N,4.0,SW,EG,70.0,36.87,-87.82,36.8347,-87.8739,2011,4,25,23:45:00,4,25,23:45:00,0,0,0,0.0,9.202242911437851,23,45,23,45
ALABAMA,C,Thunderstorm Wind,2011-04-26 00:10:00,CST-6,26-APR-11 00:45:00,0,0,0,0,100000.0,0.0,0.0,WSW,0.0,WSW,EG,61.0,34.92,-88.07,34.87,-87.62,2011,4,26,00:10:00,4,26,00:45:00,0,0,35,0.6,42.534007255687754,0,10,0,45
KENTUCKY,C,Thunderstorm Wind,2011-04-26 00:10:00,CST-6,26-APR-11 00:10:00,0,0,0,0,150000.0,0.0,1.0,E,0.0,WSW,EG,70.0,36.72,-87.26,36.65,-87.17,2011,4,26,00:10:00,4,26,00:10:00,0,0,0,0.0,17.51969507846443,0,10,0,10
KENTUCKY,C,Thunderstorm Wind,2011-04-26 00:14:00,CST-6,26-APR-11 00:14:00,0,0,0,0,80000.0,0.0,0.0,N,0.0,N,EG,65.0,36.82,-87.15,36.82,-87.15,2011,4,26,00:14:00,4,26,00:14:00,0,0,0,0.0,0.0,0,14,0,14
INDIANA,C,Thunderstorm Wind,2011-04-26 02:15:00,EST-5,26-APR-11 02:19:00,0,0,0,0,150000.0,0.0,2.0,WNW,3.0,W,EG,74.0,38.3115,-87.2809,38.35,-87.1554,2011,4,26,02:15:00,4,26,02:19:00,0,0,4,0.1,13.901924644370537,2,15,2,19
LOUISIANA,C,Thunderstorm Wind,2011-04-26 02:29:00,CST-6,26-APR-11 02:29:00,0,0,0,0,75000.0,0.0,0.0,SSE,0.0,SSE,EG,50.0,31.5774,-91.478,31.5774,-91.478,2011,4,26,02:29:00,4,26,02:29:00,0,0,0,0.0,0.0,2,29,2,29
TEXAS,C,Thunderstorm Wind,2011-04-26 16:00:00,CST-6,26-APR-11 18:00:00,0,0,0,0,800000.0,0.0,0.0,N,3.0,ESE,EG,70.0,32.47,-96.0,32.4985,-95.6082,2011,4,26,16:00:00,4,26,18:00:00,0,2,0,2.0,37.304009716566895,16,0,18,0
MICHIGAN,C,Hail,2011-04-26 16:45:00,EST-5,26-APR-11 17:30:00,0,0,0,0,12000000.0,0.0,3.0,NW,3.0,E,HA,1.75,42.804,-85.815,43.083,-85.32,2011,4,26,16:45:00,4,26,17:30:00,0,0,45,0.8,74.00452752359534,16,45,17,30
ARKANSAS,C,Hail,2011-04-26 17:00:00,CST-6,26-APR-11 17:00:00,0,0,0,0,100000.0,0.0,0.0,N,0.0,N,HA,4.25,35.43,-94.35,35.43,-94.35,2011,4,26,17:00:00,4,26,17:00:00,0,0,0,0.0,0.0,17,0,17,0
ARKANSAS,C,Hail,2011-04-26 17:11:00,CST-6,26-APR-11 17:11:00,0,0,0,0,100000.0,0.0,1.0,ESE,1.0,ESE,HA,2.5,35.3731,-94.3959,35.3731,-94.3959,2011,4,26,17:11:00,4,26,17:11:00,0,0,0,0.0,0.0,17,11,17,11
ARKANSAS,C,Hail,2011-04-26 17:21:00,CST-6,26-APR-11 17:21:00,0,0,0,0,75000.0,0.0,0.0,N,0.0,N,HA,2.75,35.5,-94.05,35.5,-94.05,2011,4,26,17:21:00,4,26,17:21:00,0,0,0,0.0,0.0,17,21,17,21
MICHIGAN,C,Hail,2011-04-26 17:30:00,EST-5,26-APR-11 17:40:00,0,0,0,0,4000000.0,0.0,3.0,W,2.0,NNE,HA,1.5,43.083,-85.32,43.12,-85.213,2011,4,26,17:30:00,4,26,17:40:00,0,0,10,0.2,11.969273581314688,17,30,17,40
MICHIGAN,C,Hail,2011-04-26 17:40:00,EST-5,26-APR-11 18:15:00,0,0,0,0,1000000.0,0.0,2.0,ESE,5.0,NE,HA,1.5,43.12,-85.213,43.317,-84.852,2011,4,26,17:40:00,4,26,18:15:00,0,0,35,0.6,52.695950007461406,17,40,18,15
MICHIGAN,C,Hail,2011-04-26 17:45:00,EST-5,26-APR-11 18:20:00,0,0,0,0,4000000.0,0.0,3.0,SSW,2.0,NE,HA,1.25,42.23,-85.73100000000002,42.418,-85.40100000000002,2011,4,26,17:45:00,4,26,18:20:00,0,0,35,0.6,49.855891659120466,17,45,18,20
MICHIGAN,C,Hail,2011-04-26 18:00:00,EST-5,26-APR-11 18:25:00,0,0,0,0,2000000.0,0.0,0.0,NE,4.0,NE,HA,1.5,42.772,-85.74600000000002,42.964,-85.436,2011,4,26,18:00:00,4,26,18:25:00,0,0,25,0.4,49.62878717531561,18,0,18,25
