STATE,CZ_TYPE,EVENT_TYPE,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,MAGNITUDE_TYPE,MAGNITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR,BEGIN_MONTH,BEGIN_DAY,BEGIN_TIME,END_MONTH,END_DAY,END_TIME,DURATION_DAYS,DURATION_HOURS,DURATION_MINUTES
OHIO,C,Hail,2000-05-09 19:10:00,EST,09-MAY-00 19:20:00,0,0,0,0,1000000.0,100000.0,,,,,HA,4.5,41.42,-83.75,41.42,-83.75,2000,5,9,19:10:00,5,9,19:20:00,0,0,10
MICHIGAN,C,Thunderstorm Wind,2000-05-09 19:24:00,EST,09-MAY-00 19:38:00,0,0,0,0,525000.0,0.0,,,4.0,WSW,E,60.0,42.08,-83.67,42.22,-83.68,2000,5,9,19:24:00,5,9,19:38:00,0,0,14
MICHIGAN,C,Thunderstorm Wind,2000-05-09 19:30:00,EST,09-MAY-00 19:40:00,0,0,0,0,80000.0,0.0,,,,,E,60.0,41.9,-83.72,42.02,-83.67,2000,5,9,19:30:00,5,9,19:40:00,0,0,10
MICHIGAN,C,Thunderstorm Wind,2000-05-09 19:33:00,EST,09-MAY-00 19:45:00,0,0,0,0,135000.0,0.0,,,,,E,60.0,42.37,-83.47,42.32,-83.3,2000,5,9,19:33:00,5,9,19:45:00,0,0,12
MICHIGAN,C,Thunderstorm Wind,2000-05-09 19:38:00,EST,09-MAY-00 19:48:00,0,0,0,0,85000.0,0.0,2.0,SE,,,E,60.0,42.5,-83.57,42.58,-83.58,2000,5,9,19:38:00,5,9,19:48:00,0,0,10
MICHIGAN,C,Thunderstorm Wind,2000-05-09 19:45:00,EST,09-MAY-00 20:00:00,0,0,0,0,6070000.0,0.0,4.0,S,,,E,60.0,42.15,-83.47,42.22,-83.35,2000,5,9,19:45:00,5,9,20:00:00,0,0,15
MICHIGAN,C,Thunderstorm Wind,2000-05-09 19:49:00,EST,09-MAY-00 19:55:00,0,0,0,0,60000.0,0.0,,,,,E,55.0,42.32,-83.33,42.42,-83.28,2000,5,9,19:49:00,5,9,19:55:00,0,0,6
MICHIGAN,C,Thunderstorm Wind,2000-05-09 19:55:00,EST,09-MAY-00 20:00:00,0,0,0,0,108000.0,0.0,,,,,E,60.0,42.08,-83.27,42.27,-83.1,2000,5,9,19:55:00,5,9,20:00:00,0,0,5
MICHIGAN,C,Thunderstorm Wind,2000-05-09 20:00:00,EST,09-MAY-00 20:06:00,3,0,0,0,755000.0,0.0,,,5.0,WNW,E,65.0,42.25,-83.22,42.37,-83.15,2000,5,9,20:00:00,5,9,20:06:00,0,0,6
MICHIGAN,C,Thunderstorm Wind,2000-05-09 20:01:00,EST,09-MAY-00 20:15:00,0,0,0,0,100000.0,0.0,2.0,E,2.0,E,E,55.0,42.55,-83.3,42.63,-83.25,2000,5,9,20:01:00,5,9,20:15:00,0,0,14
MICHIGAN,C,Thunderstorm Wind,2000-05-09 20:10:00,EST,09-MAY-00 20:16:00,0,0,0,0,55000.0,0.0,,,,,E,55.0,42.7,-83.4,42.73,-83.4,2000,5,9,20:10:00,5,9,20:16:00,0,0,6
NEW YORK,C,Hail,2000-05-10 10:50:00,EST,10-MAY-00 10:50:00,0,0,0,0,500000.0,0.0,,,,,HA,1.75,43.22,-75.47,43.22,-75.47,2000,5,10,10:50:00,5,10,10:50:00,0,0,0
NEBRASKA,C,Hail,2000-05-10 22:19:00,MST,10-MAY-00 22:19:00,0,0,0,0,100000.0,0.0,,,,,HA,1.75,42.72,-102.45,42.72,-102.45,2000,5,10,22:19:00,5,10,22:19:00,0,0,0
WISCONSIN,C,Thunderstorm Wind,2000-05-11 22:25:00,CST,11-MAY-00 22:40:00,0,0,0,0,100000.0,0.0,,,,,E,65.0,43.42,-88.33,43.42,-88.18,2000,5,11,22:25:00,5,11,22:40:00,0,0,15
WISCONSIN,C,Thunderstorm Wind,2000-05-11 23:28:00,CST,11-MAY-00 23:45:00,0,0,0,0,100000.0,0.0,,,,,E,65.0,43.1,-88.35,42.88,-88.2,2000,5,11,23:28:00,5,11,23:45:00,0,0,17
WISCONSIN,C,Hail,2000-05-12 08:55:00,CST,12-MAY-00 08:55:00,0,0,0,0,55000.0,0.0,2.0,W,2.0,W,HA,1.75,43.88,-90.2,43.88,-90.2,2000,5,12,08:55:00,5,12,08:55:00,0,0,0
WISCONSIN,C,Hail,2000-05-12 09:03:00,CST,12-MAY-00 09:03:00,0,0,0,0,65000.0,0.0,,,,,HA,1.5,44.03,-90.08,44.03,-90.08,2000,5,12,09:03:00,5,12,09:03:00,0,0,0
WISCONSIN,C,Hail,2000-05-12 09:03:00,CST,12-MAY-00 09:03:00,0,0,0,0,70000.0,0.0,3.0,S,3.0,S,HA,1.75,43.98,-90.08,43.98,-90.08,2000,5,12,09:03:00,5,12,09:03:00,0,0,0
WISCONSIN,C,Hail,2000-05-12 09:11:00,CST,12-MAY-00 09:11:00,0,0,0,0,70000.0,0.0,,,,,HA,1.0,43.97,-89.82,43.97,-89.82,2000,5,12,09:11:00,5,12,09:11:00,0,0,0
WISCONSIN,C,Hail,2000-05-12 09:16:00,CST,12-MAY-00 09:16:00,0,0,0,0,60000.0,0.0,2.0,S,2.0,S,HA,1.0,44.08,-89.8,44.08,-89.8,2000,5,12,09:16:00,5,12,09:16:00,0,0,0
WISCONSIN,C,Hail,2000-05-12 09:25:00,CST,12-MAY-00 09:49:00,0,0,0,0,26000000.0,0.0,1.0,W,,,HA,2.75,44.03,-89.53,44.03,-89.1,2000,5,12,09:25:00,5,12,09:49:00,0,0,24
WISCONSIN,C,Hail,2000-05-12 09:30:00,CST,12-MAY-00 09:45:00,2,0,0,0,1000000.0,0.0,6.0,NNE,2.0,E,HA,3.0,43.97,-89.43,43.97,-89.17,2000,5,12,09:30:00,5,12,09:45:00,0,0,15
WISCONSIN,C,Hail,2000-05-12 09:48:00,CST,12-MAY-00 10:00:00,4,0,0,0,1500000.0,300000.0,10.0,W,3.0,W,HA,2.75,43.97,-89.13,43.97,-89.0,2000,5,12,09:48:00,5,12,10:00:00,0,0,12
WISCONSIN,C,Hail,2000-05-12 10:05:00,CST,12-MAY-00 10:15:00,0,0,0,0,10400000.0,0.0,,,,,HA,2.0,44.03,-88.75,44.02,-88.55,2000,5,12,10:05:00,5,12,10:15:00,0,0,10
WISCONSIN,C,Hail,2000-05-12 10:28:00,CST,12-MAY-00 10:40:00,0,0,0,0,32200000.000000004,0.0,,,,,HA,2.0,44.07,-88.3,44.02,-88.12,2000,5,12,10:28:00,5,12,10:40:00,0,0,12
WISCONSIN,C,Hail,2000-05-12 10:47:00,CST,12-MAY-00 11:04:00,30,0,0,0,46000000.0,4000000.0,3.0,W,1.0,S,HA,2.5,44.0,-87.98,44.07,-87.67,2000,5,12,10:47:00,5,12,11:04:00,0,0,17
ILLINOIS,C,Hail,2000-05-12 15:47:00,CST,12-MAY-00 16:01:00,0,0,0,0,300000.0,0.0,2.0,S,4.0,S,HA,2.5,40.67,-89.27,40.75,-89.2,2000,5,12,15:47:00,5,12,16:01:00,0,0,14
ILLINOIS,C,Hail,2000-05-12 16:00:00,CST,12-MAY-00 16:00:00,0,0,0,0,160000.0,0.0,,,,,HA,1.0,39.17,-90.13,39.17,-90.13,2000,5,12,16:00:00,5,12,16:00:00,0,0,0
ILLINOIS,C,Hail,2000-05-12 16:05:00,CST,12-MAY-00 16:05:00,0,0,0,0,160000.0,0.0,,,,,HA,1.0,39.03,-90.13,39.03,-90.13,2000,5,12,16:05:00,5,12,16:05:00,0,0,0
ILLINOIS,C,Hail,2000-05-12 16:11:00,CST,12-MAY-00 16:11:00,0,0,0,0,160000.0,0.0,,,,,HA,1.0,39.12,-90.05,39.12,-90.05,2000,5,12,16:11:00,5,12,16:11:00,0,0,0
ILLINOIS,C,Hail,2000-05-12 16:20:00,CST,12-MAY-00 16:20:00,0,0,0,0,160000.0,0.0,,,,,HA,2.0,39.05,-90.02,39.05,-90.02,2000,5,12,16:20:00,5,12,16:20:00,0,0,0
ILLINOIS,C,Hail,2000-05-12 16:30:00,CST,12-MAY-00 16:30:00,0,0,0,0,160000.0,0.0,3.0,N,,,HA,2.0,39.07,-89.95,39.03,-89.95,2000,5,12,16:30:00,5,12,16:30:00,0,0,0
MICHIGAN,C,Hail,2000-05-12 17:30:00,EST,12-MAY-00 17:51:00,0,0,0,0,100000.0,50000.0,,,,,HA,1.0,42.65,-86.2,42.52,-86.22,2000,5,12,17:30:00,5,12,17:51:00,0,0,21
ARKANSAS,C,Thunderstorm Wind,2000-05-12 19:57:00,CST,12-MAY-00 19:57:00,0,0,0,0,1100000.0,0.0,6.0,S,6.0,S,M,85.0,33.85,-93.85,33.85,-93.85,2000,5,12,19:57:00,5,12,19:57:00,0,0,0
NEW YORK,C,Thunderstorm Wind,2000-05-12 21:40:00,EST,12-MAY-00 21:40:00,0,0,0,0,150000.0,0.0,,,,,M,75.0,43.25,-79.05,43.25,-79.05,2000,5,12,21:40:00,5,12,21:40:00,0,0,0
INDIANA,C,Thunderstorm Wind,2000-05-12 22:18:00,CST,12-MAY-00 22:22:00,0,0,0,0,100000.0,0.0,2.0,W,,,E,70.0,37.98,-87.58,37.98,-87.55,2000,5,12,22:18:00,5,12,22:22:00,0,0,4
VIRGINIA,C,Hail,2000-05-13 17:17:00,EST,13-MAY-00 17:17:00,0,0,0,0,1000000.0,0.0,,,,,HA,2.5,38.72,-77.78,38.72,-77.78,2000,5,13,17:17:00,5,13,17:17:00,0,0,0
PENNSYLVANIA,C,Thunderstorm Wind,2000-05-13 18:40:00,EST,13-MAY-00 18:51:00,0,0,0,0,500000.0,0.0,3.0,SW,,,M,60.0,40.55,-754.0,40.62,-75.48,2000,5,13,18:40:00,5,13,18:51:00,0,0,11
PENNSYLVANIA,C,Thunderstorm Wind,2000-05-13 18:55:00,EST,13-MAY-00 19:20:00,0,0,0,0,500000.0,0.0,,,3.0,E,E,87.0,40.63,-75.38,40.75,-75.2,2000,5,13,18:55:00,5,13,19:20:00,0,0,25
NEW JERSEY,C,Thunderstorm Wind,2000-05-13 19:10:00,EST,13-MAY-00 19:20:00,1,0,0,0,500000.0,0.0,,,,,E,74.0,40.85,-75.0,40.85,-75.0,2000,5,13,19:10:00,5,13,19:20:00,0,0,10
SOUTH DAKOTA,C,Hail,2000-05-15 21:50:00,CST,15-MAY-00 21:50:00,0,0,0,0,100000.0,0.0,,,,,HA,1.75,43.53,-96.73,43.53,-96.73,2000,5,15,21:50:00,5,15,21:50:00,0,0,0
SOUTH DAKOTA,C,Thunderstorm Wind,2000-05-15 22:00:00,CST,15-MAY-00 22:00:00,0,0,0,0,250000.0,0.0,,,,,E,50.0,43.33,-96.77,43.33,-96.77,2000,5,15,22:00:00,5,15,22:00:00,0,0,0
IOWA,C,Hail,2000-05-17 07:35:00,CST,17-MAY-00 07:45:00,0,0,0,0,4000000.0,2000.0,,,,,HA,1.75,42.48,-91.45,42.48,-91.45,2000,5,17,07:35:00,5,17,07:45:00,0,0,10
SOUTH DAKOTA,C,Hail,2000-05-17 07:57:00,CST,17-MAY-00 07:57:00,0,0,0,0,100000.0,0.0,8.0,S,8.0,S,HA,1.75,44.27,-97.55,44.27,-97.55,2000,5,17,07:57:00,5,17,07:57:00,0,0,0
SOUTH DAKOTA,C,Thunderstorm Wind,2000-05-17 09:16:00,CST,17-MAY-00 09:26:00,0,0,0,0,100000.0,0.0,,,,,M,62.0,44.3,-96.8,44.3,-96.8,2000,5,17,09:16:00,5,17,09:26:00,0,0,10
SOUTH DAKOTA,C,Hail,2000-05-17 09:55:00,CST,17-MAY-00 09:55:00,0,0,0,0,2000000.0,0.0,,,,,HA,1.75,44.37,-97.37,44.37,-97.37,2000,5,17,09:55:00,5,17,09:55:00,0,0,0
MINNESOTA,C,Hail,2000-05-17 11:55:00,CST,17-MAY-00 12:10:00,0,0,0,0,500000.0,0.0,6.0,S,6.0,S,HA,1.75,44.23,-94.47,44.23,-94.47,2000,5,17,11:55:00,5,17,12:10:00,0,0,15
WISCONSIN,C,Hail,2000-05-17 12:43:00,CST,17-MAY-00 12:50:00,0,0,0,0,75000.0,0.0,,,,,HA,1.75,42.85,-90.72,42.85,-90.72,2000,5,17,12:43:00,5,17,12:50:00,0,0,7
NEBRASKA,C,Hail,2000-05-17 14:45:00,CST,17-MAY-00 14:45:00,0,0,0,0,150000.0,25000.0,,,,,HA,2.5,40.83,-101.17,40.83,-101.17,2000,5,17,14:45:00,5,17,14:45:00,0,0,0
WISCONSIN,C,Hail,2000-05-18 05:33:00,CST,18-MAY-00 05:50:00,0,0,0,0,500000.0,100000.0,,,,,HA,2.0,42.92,-90.27,42.97,-90.13,2000,5,18,05:33:00,5,18,05:50:00,0,0,17
WISCONSIN,C,Thunderstorm Wind,2000-05-18 06:45:00,CST,18-MAY-00 06:45:00,0,0,0,0,150000.0,0.0,,,,,E,65.0,42.95,-89.47,42.95,-89.47,2000,5,18,06:45:00,5,18,06:45:00,0,0,0
WISCONSIN,C,Hail,2000-05-18 07:02:00,CST,18-MAY-00 07:13:00,0,0,0,0,200000.0,0.0,,,,,HA,2.0,43.07,-89.42,43.13,-89.33,2000,5,18,07:02:00,5,18,07:13:00,0,0,11
ILLINOIS,C,Hail,2000-05-18 10:30:00,CST,18-MAY-00 10:35:00,0,0,0,0,4000000.0,0.0,,,,,HA,2.75,39.93,-87.73,39.98,-87.63,2000,5,18,10:30:00,5,18,10:35:00,0,0,5
INDIANA,C,Hail,2000-05-18 10:40:00,EST,18-MAY-00 10:50:00,0,0,0,0,5000000.0,0.0,,,,,HA,2.75,40.17,-87.25,40.17,-87.25,2000,5,18,10:40:00,5,18,10:50:00,0,0,10
INDIANA,C,Hail,2000-05-18 10:45:00,EST,18-MAY-00 11:00:00,0,0,0,0,5000000.0,0.0,3.0,N,3.0,N,HA,4.5,39.98,-87.45,39.98,-87.45,2000,5,18,10:45:00,5,18,11:00:00,0,0,15
INDIANA,C,Hail,2000-05-18 11:14:00,EST,18-MAY-00 11:16:00,0,0,0,0,5000000.0,0.0,,,,,HA,1.75,40.03,-86.9,40.03,-86.9,2000,5,18,11:14:00,5,18,11:16:00,0,0,2
IOWA,C,Hail,2000-05-18 11:49:00,CST,18-MAY-00 11:49:00,0,0,0,0,2000000.0,50000.0,,,,,HA,1.75,41.3,-91.7,41.3,-91.7,2000,5,18,11:49:00,5,18,11:49:00,0,0,0
IOWA,C,Hail,2000-05-18 12:55:00,CST,18-MAY-00 12:55:00,0,0,0,0,250000.0,0.0,,,,,HA,1.75,41.42,-91.05,41.42,-91.05,2000,5,18,12:55:00,5,18,12:55:00,0,0,0
INDIANA,C,Hail,2000-05-18 13:01:00,EST,18-MAY-00 13:11:00,0,0,0,0,5000000.0,0.0,,,,,HA,3.0,40.25,-86.9,40.25,-86.72,2000,5,18,13:01:00,5,18,13:11:00,0,0,10
INDIANA,C,Hail,2000-05-18 13:12:00,EST,18-MAY-00 13:21:00,0,0,0,0,15000000.0,0.0,,,,,HA,1.75,40.28,-86.58,40.28,-86.52,2000,5,18,13:12:00,5,18,13:21:00,0,0,9
INDIANA,C,Hail,2000-05-18 13:26:00,EST,18-MAY-00 13:38:00,0,0,0,0,5000000.0,0.0,,,,,HA,2.75,40.13,-86.22,40.13,-86.02,2000,5,18,13:26:00,5,18,13:38:00,0,0,12
INDIANA,C,Hail,2000-05-18 13:47:00,EST,18-MAY-00 13:51:00,0,0,0,0,15000000.0,0.0,,,,,HA,2.75,40.1,-85.68,40.1,-85.68,2000,5,18,13:47:00,5,18,13:51:00,0,0,4
MICHIGAN,C,Hail,2000-05-18 14:02:00,EST,18-MAY-00 14:02:00,0,0,0,0,100000.0,50000.0,,,,,HA,1.75,42.12,-85.63,42.12,-85.63,2000,5,18,14:02:00,5,18,14:02:00,0,0,0
INDIANA,C,Hail,2000-05-18 14:17:00,EST,18-MAY-00 14:22:00,0,0,0,0,15000000.0,0.0,,,,,HA,2.75,40.1,-85.38,40.18,-85.4,2000,5,18,14:17:00,5,18,14:22:00,0,0,5
INDIANA,C,Hail,2000-05-18 14:19:00,EST,18-MAY-00 14:24:00,0,0,0,0,5000000.0,0.0,,,,,HA,3.0,40.05,-85.53,40.05,-85.53,2000,5,18,14:19:00,5,18,14:24:00,0,0,5
MICHIGAN,C,Hail,2000-05-18 16:25:00,EST,18-MAY-00 16:25:00,0,0,0,0,80000.0,40000.0,,,,,HA,1.5,42.57,-84.82,42.57,-84.82,2000,5,18,16:25:00,5,18,16:25:00,0,0,0
NEW YORK,C,Thunderstorm Wind,2000-05-18 16:25:00,EST,18-MAY-00 16:25:00,0,0,0,0,65000.0,0.0,,,,,M,60.0,41.75,-74.08,41.75,-74.08,2000,5,18,16:25:00,5,18,16:25:00,0,0,0
NEW YORK,C,Thunderstorm Wind,2000-05-18 16:34:00,EST,18-MAY-00 16:34:00,0,0,0,0,250000.0,0.0,,,,,M,126.0,41.7,-73.93,41.7,-73.93,2000,5,18,16:34:00,5,18,16:34:00,0,0,0
MICHIGAN,C,Hail,2000-05-18 17:00:00,EST,18-MAY-00 17:00:00,0,0,0,0,75000.0,25000.0,,,,,HA,1.0,42.28,-85.57,42.28,-85.57,2000,5,18,17:00:00,5,18,17:00:00,0,0,0
MASSACHUSETTS,C,Thunderstorm Wind,2000-05-18 17:00:00,EST,18-MAY-00 17:00:00,0,0,0,0,101000.0,0.0,,,,,M,68.0,42.45,-73.25,42.45,-73.25,2000,5,18,17:00:00,5,18,17:00:00,0,0,0
NEW JERSEY,C,Thunderstorm Wind,2000-05-18 19:00:00,EST,18-MAY-00 19:00:00,0,0,0,0,1000000.0,0.0,,,,,E,65.0,40.58,-74.42,40.58,-74.42,2000,5,18,19:00:00,5,18,19:00:00,0,0,0
NORTH CAROLINA,C,Hail,2000-05-21 17:14:00,EST,21-MAY-00 17:14:00,0,0,0,0,100000.0,0.0,,,,,HA,1.75,35.12,-77.05,35.12,-77.05,2000,5,21,17:14:00,5,21,17:14:00,0,0,0
NORTH CAROLINA,C,Thunderstorm Wind,2000-05-21 21:00:00,EST,21-MAY-00 21:00:00,0,0,0,0,55000.0,0.0,10.0,W,10.0,W,E,80.0,35.9,-774.05,35.9,-774.05,2000,5,21,21:00:00,5,21,21:00:00,0,0,0
OHIO,C,Hail,2000-05-23 18:07:00,EST,23-MAY-00 18:10:00,0,0,0,0,100000.0,0.0,,,,,HA,1.0,39.53,-83.43,39.53,-83.43,2000,5,23,18:07:00,5,23,18:10:00,0,0,3
MISSOURI,C,Hail,2000-05-23 18:37:00,CST,23-MAY-00 18:41:00,0,0,0,0,1000000.0,0.0,,,,,HA,2.75,37.3,-89.97,37.25,-89.93,2000,5,23,18:37:00,5,23,18:41:00,0,0,4
MISSOURI,C,Hail,2000-05-23 20:25:00,CST,23-MAY-00 20:37:00,0,0,0,0,500000.0,0.0,,,,,HA,2.75,37.1,-89.57,37.03,-89.38,2000,5,23,20:25:00,5,23,20:37:00,0,0,12
ILLINOIS,C,Hail,2000-05-23 20:45:00,CST,23-MAY-00 21:00:00,0,0,0,0,7000000.0,0.0,,,,,HA,2.75,37.55,-88.97,37.42,-88.9,2000,5,23,20:45:00,5,23,21:00:00,0,0,15
TENNESSEE,C,Thunderstorm Wind,2000-05-24 23:50:00,CST,24-MAY-00 23:55:00,0,0,0,0,75000.0,0.0,,,,,E,55.0,36.23,-89.33,36.23,-89.33,2000,5,24,23:50:00,5,24,23:55:00,0,0,5
NORTH CAROLINA,C,Hail,2000-05-25 15:04:00,EST,25-MAY-00 15:04:00,0,0,0,0,200000.0,0.0,,,,,HA,2.0,35.12,-77.05,35.12,-77.05,2000,5,25,15:04:00,5,25,15:04:00,0,0,0
NORTH CAROLINA,C,Thunderstorm Wind,2000-05-25 17:10:00,EST,25-MAY-00 17:20:00,0,0,0,0,75000.0,0.0,,,,,E,60.0,34.0,-78.53,33.88,-78.57,2000,5,25,17:10:00,5,25,17:20:00,0,0,10
TEXAS,C,Hail,2000-05-25 17:15:00,CST,25-MAY-00 17:15:00,0,0,0,0,200000.0,200000.0,,,,,HA,2.75,32.97,-101.83,32.97,-101.83,2000,5,25,17:15:00,5,25,17:15:00,0,0,0
SOUTH CAROLINA,C,Hail,2000-05-25 20:00:00,EST,25-MAY-00 20:30:00,0,0,0,0,150000.0,10000.0,,,,,HA,2.0,34.3,-79.87,34.3,-79.87,2000,5,25,20:00:00,5,25,20:30:00,0,0,30
SOUTH CAROLINA,C,Hail,2000-05-25 20:04:00,EST,25-MAY-00 20:29:00,2,0,0,0,30000000.0,0.0,6.0,SW,2.0,NE,HA,4.5,34.13,-79.83,34.22,-79.75,2000,5,25,20:04:00,5,25,20:29:00,0,0,25
TEXAS,C,Hail,2000-05-25 20:30:00,CST,25-MAY-00 20:30:00,0,0,0,0,10000000.0,0.0,6.0,SW,6.0,SW,HA,2.75,35.13,-101.9,35.13,-101.9,2000,5,25,20:30:00,5,25,20:30:00,0,0,0
KANSAS,C,Thunderstorm Wind,2000-05-27 01:00:00,CST,27-MAY-00 01:00:00,0,0,0,0,100000.0,0.0,,,,,E,56.0,37.68,-95.47,37.68,-95.47,2000,5,27,01:00:00,5,27,01:00:00,0,0,0
TEXAS,C,Hail,2000-05-27 13:00:00,CST,27-MAY-00 13:00:00,0,0,0,0,250000.0,0.0,5.0,S,5.0,S,HA,1.75,33.48,-98.45,33.48,-98.45,2000,5,27,13:00:00,5,27,13:00:00,0,0,0
TEXAS,C,Hail,2000-05-27 13:10:00,CST,27-MAY-00 13:10:00,0,0,0,0,250000.0,0.0,5.0,S,5.0,S,HA,2.75,33.48,-98.45,33.48,-98.45,2000,5,27,13:10:00,5,27,13:10:00,0,0,0
TEXAS,C,Hail,2000-05-27 14:27:00,CST,27-MAY-00 14:27:00,0,0,0,0,250000.0,0.0,15.0,NE,15.0,NE,HA,1.75,34.05,-98.32,34.05,-98.32,2000,5,27,14:27:00,5,27,14:27:00,0,0,0
TEXAS,C,Hail,2000-05-27 14:45:00,CST,27-MAY-00 14:45:00,0,0,0,0,250000.0,0.0,3.0,SW,3.0,SW,HA,1.75,33.97,-98.4,33.97,-98.4,2000,5,27,14:45:00,5,27,14:45:00,0,0,0
TEXAS,C,Hail,2000-05-27 14:50:00,CST,27-MAY-00 14:50:00,0,0,0,0,600000.0,0.0,,,,,HA,1.25,33.9,-98.5,33.9,-98.5,2000,5,27,14:50:00,5,27,14:50:00,0,0,0
TEXAS,C,Hail,2000-05-27 15:05:00,CST,27-MAY-00 15:05:00,0,0,0,0,250000.0,0.0,1.0,N,1.0,N,HA,1.75,33.82,-98.7,33.82,-98.7,2000,5,27,15:05:00,5,27,15:05:00,0,0,0
TENNESSEE,C,Thunderstorm Wind,2000-05-27 15:05:00,CST,27-MAY-00 15:10:00,0,0,0,0,100000.0,0.0,,,,,M,65.0,36.4,-86.45,36.4,-86.45,2000,5,27,15:05:00,5,27,15:10:00,0,0,5
NORTH CAROLINA,C,Thunderstorm Wind,2000-05-27 15:20:00,EST,27-MAY-00 15:20:00,0,0,0,0,100000.0,0.0,,,,,E,65.0,34.53,-79.28,34.53,-79.28,2000,5,27,15:20:00,5,27,15:20:00,0,0,0
NORTH CAROLINA,C,Hail,2000-05-27 18:33:00,EST,27-MAY-00 18:33:00,0,0,0,0,100000.0,0.0,,,,,HA,2.0,35.52,-77.1,35.52,-77.1,2000,5,27,18:33:00,5,27,18:33:00,0,0,0
NEBRASKA,C,Thunderstorm Wind,2000-05-29 19:49:00,CST,29-MAY-00 19:49:00,0,0,0,0,150000.0,300000.0,,,,,M,88.0,40.93,-100.15,40.93,-100.15,2000,5,29,19:49:00,5,29,19:49:00,0,0,0
NEBRASKA,C,Thunderstorm Wind,2000-05-29 21:20:00,CST,29-MAY-00 21:20:00,0,0,0,0,100000.0,50000.0,,,,,E,67.0,41.22,-98.47,41.22,-98.47,2000,5,29,21:20:00,5,29,21:20:00,0,0,0
NEBRASKA,C,Thunderstorm Wind,2000-05-29 21:40:00,CST,29-MAY-00 22:00:00,0,0,0,0,100000.0,0.0,3.0,NW,6.0,E,M,95.0,41.73,-97.73,41.7,-97.58,2000,5,29,21:40:00,5,29,22:00:00,0,0,20
NEBRASKA,C,Thunderstorm Wind,2000-05-29 21:55:00,CST,29-MAY-00 21:55:00,0,0,0,0,150000.0,250000.0,,,,,E,75.0,41.37,-97.98,41.37,-97.98,2000,5,29,21:55:00,5,29,21:55:00,0,0,0
NEBRASKA,C,Thunderstorm Wind,2000-05-29 22:10:00,CST,29-MAY-00 22:10:00,0,0,0,0,75000.0,150000.0,,,,,E,50.0,40.87,-97.58,40.87,-97.58,2000,5,29,22:10:00,5,29,22:10:00,0,0,0
NEBRASKA,C,Thunderstorm Wind,2000-05-29 22:14:00,CST,29-MAY-00 22:14:00,0,0,0,0,75000.0,150000.0,,,,,E,55.0,40.75,-97.58,40.75,-97.58,2000,5,29,22:14:00,5,29,22:14:00,0,0,0
ILLINOIS,C,Thunderstorm Wind,2000-05-31 13:56:00,CST,31-MAY-00 14:03:00,2,0,0,0,100000.0,0.0,,,,,E,65.0,41.23,-88.43,41.23,-88.27,2000,5,31,13:56:00,5,31,14:03:00,0,0,7
WISCONSIN,C,Thunderstorm Wind,2000-06-01 14:50:00,CST,01-JUN-00 14:50:00,0,0,0,0,200000.0,25000.0,,,,,E,85.0,43.97,-90.38,43.97,-90.38,2000,6,1,14:50:00,6,1,14:50:00,0,0,0
WISCONSIN,C,Hail,2000-06-01 14:50:00,CST,01-JUN-00 14:50:00,0,0,0,0,250000.0,50000.0,4.0,SE,4.0,SE,HA,4.5,43.93,-90.33,43.93,-90.33,2000,6,1,14:50:00,6,1,14:50:00,0,0,0
WISCONSIN,C,Thunderstorm Wind,2000-06-01 14:59:00,CST,01-JUN-00 14:59:00,0,0,0,0,75000.0,0.0,3.0,E,3.0,E,E,87.0,43.92,-90.2,43.92,-90.2,2000,6,1,14:59:00,6,1,14:59:00,0,0,0
WISCONSIN,C,Thunderstorm Wind,2000-06-01 15:15:00,CST,01-JUN-00 15:15:00,0,0,0,0,175000.0,0.0,2.0,E,2.0,E,E,87.0,43.92,-90.23,43.92,-90.23,2000,6,1,15:15:00,6,1,15:15:00,0,0,0
WISCONSIN,C,Thunderstorm Wind,2000-06-01 15:15:00,CST,01-JUN-00 15:15:00,0,0,0,0,100000.0,40000.0,7.0,N,7.0,N,E,85.0,43.9,-90.08,43.9,-90.08,2000,6,1,15:15:00,6,1,15:15:00,0,0,0
WISCONSIN,C,Thunderstorm Wind,2000-06-01 15:18:00,CST,01-JUN-00 15:18:00,0,0,0,0,60000.0,30000.0,7.0,E,7.0,E,E,87.0,43.92,-90.13,43.92,-90.13,2000,6,1,15:18:00,6,1,15:18:00,0,0,0
WISCONSIN,C,Thunderstorm Wind,2000-06-01 15:20:00,CST,01-JUN-00 15:50:00,0,0,0,0,250000.0,50000.0,,,,,E,85.0,43.98,-89.72,43.98,-89.72,2000,6,1,15:20:00,6,1,15:50:00,0,0,30
WISCONSIN,C,Thunderstorm Wind,2000-06-01 17:32:00,CST,01-JUN-00 17:41:00,0,0,0,0,200000.0,0.0,,,,,E,61.0,43.07,-89.42,43.08,-89.2,2000,6,1,17:32:00,6,1,17:41:00,0,0,9
NEW YORK,C,Thunderstorm Wind,2000-06-02 15:02:00,EST,02-JUN-00 15:02:00,0,0,0,0,110000.0,0.0,,,,,E,100.0,42.8,-73.92,42.8,-73.92,2000,6,2,15:02:00,6,2,15:02:00,0,0,0
